id,created_at,title,content,source,visibility,kind,status,scheduled_at,occurred_at,completed_at,duration_minutes,tags,reason,needs_confirmation,created_by_id,originating_capture_entry_id,owner_id,tenant_id,user_id,type_id,contact_id,customer_id,deal_id,ticket_id
d9197c2a-945b-419d-bdf0-ace3138e26a2,2026-03-10 21:06:27.241168+00:00,Llamada de cierre,"{""body"": ""Actividad demo #327""}",manual,public,other,planned,,2026-01-19 21:06:23.635240+00:00,,,[],,False,5,,5,1,5,,,,,
33509344-4730-41fc-8562-1b84b7536ade,2026-03-10 21:06:27.548800+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #333"", ""tags"": []}",manual,public,note,completed,,2026-02-17 21:06:23.635259+00:00,2026-02-17 21:06:23.635259+00:00,,[],,False,4,,4,1,4,,60c46dab-7f46-4339-95c0-924d041189d7,,,
dd7436df-c098-4e95-ad39-003ce90b2a09,2026-03-10 21:06:27.575108+00:00,Consulta técnica,"{""body"": ""Actividad demo #340"", ""tags"": []}",manual,public,note,completed,,2025-12-17 21:06:23.635283+00:00,2025-12-17 21:06:23.635283+00:00,,[],,False,4,,4,1,4,,5a72be5b-9908-4cb8-9538-ef30e7ffc9c3,234ad68d-3fcb-4f76-a9cb-e00cbda25a58,,
502cfc9b-6ae2-462d-94ac-65813562965d,2026-03-10 21:06:27.618010+00:00,Llamada inicial,"{""body"": ""Actividad demo #342""}",manual,public,other,completed,,2026-01-16 21:06:23.635290+00:00,2026-01-16 21:06:23.635290+00:00,,[],,False,6,,6,1,6,,,,,
bf74419f-b816-453c-b20e-8b1b686b6503,2026-03-10 21:06:27.671931+00:00,Onboarding cliente,"{""body"": ""Actividad demo #343"", ""tags"": []}",manual,public,note,completed,,2025-12-26 21:06:23.635293+00:00,2025-12-26 21:06:23.635293+00:00,,[],,False,7,,7,1,7,,,a92514a8-5560-4e63-b7a8-9db0d91fe05c,,
ca5b83f9-e93f-4bad-91bd-2191b553b245,2026-03-10 21:06:27.673836+00:00,Demo de producto,"{""body"": ""Actividad demo #345""}",manual,public,other,planned,,2026-02-21 21:06:23.635299+00:00,,,[],,False,2,,2,1,2,,ed7b0587-9021-48bc-a751-c66385db15fc,,,
4340c112-baca-4071-8c75-c19449e18db9,2026-03-10 21:06:27.695745+00:00,Renegociación,"{""body"": ""Actividad demo #349"", ""tags"": []}",manual,public,note,completed,,2026-01-03 21:06:23.635312+00:00,2026-01-03 21:06:23.635312+00:00,,[],,False,6,,6,1,6,,,,,
b33b1b98-02e1-401f-9f47-9cdf1716b27e,2026-03-10 21:06:27.722427+00:00,Presentación ejecutiva,"{""body"": ""Actividad demo #351"", ""tags"": []}",manual,public,note,completed,,2026-03-01 21:06:23.635318+00:00,2026-03-01 21:06:23.635318+00:00,,[],,False,1,,1,1,1,,,,,
ba2419fd-549d-48cc-8b59-921d4f5ff70b,2026-03-10 21:06:27.755084+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #356""}",manual,public,other,completed,,2025-12-27 21:06:23.635336+00:00,2025-12-27 21:06:23.635336+00:00,,[],,False,6,,6,1,6,,e444a0d5-909e-48ae-81e0-7068312e7ede,2966dfd3-149f-4842-b02a-34ca1e49c199,,
cd4ce318-fb9c-4a26-907d-50c118e866de,2026-03-10 21:06:27.805878+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #360"", ""tags"": []}",manual,public,note,completed,,2026-01-28 21:06:23.635349+00:00,2026-01-28 21:06:23.635349+00:00,,[],,False,3,,3,1,3,,,a92514a8-5560-4e63-b7a8-9db0d91fe05c,,
1046bedf-02df-4e2d-beeb-7bc81942da5f,2026-03-10 21:06:27.809139+00:00,Onboarding cliente,"{""body"": ""Actividad demo #359"", ""tags"": []}",manual,public,note,completed,,2026-03-10 21:06:23.635346+00:00,2026-03-10 21:06:23.635346+00:00,,[],,False,2,,2,1,2,,,f2e6dccf-f8c2-4c6d-a7d3-b5acd530b36f,,
094c709b-dde0-4b40-ac4b-2533bcf3217d,2026-03-10 21:06:27.829617+00:00,Revisión de SLA,"{""body"": ""Actividad demo #362"", ""tags"": []}",manual,public,note,planned,,2026-02-04 21:06:23.635356+00:00,,,[],,False,5,,5,1,5,,9e79b02b-402e-4fd5-8b3c-5a52b45f36f3,91aab1fb-bef3-4a22-b780-436c9123fbfb,,
110d6501-72f5-4353-8a79-94fdf2920167,2026-03-10 21:06:27.851906+00:00,Consulta técnica,"{""body"": ""Actividad demo #365"", ""tags"": []}",manual,public,note,completed,,2026-02-14 21:06:23.635366+00:00,2026-02-14 21:06:23.635366+00:00,,[],,False,1,,1,1,1,,,c5ab2e87-74a1-44da-8a63-49fe6db54af4,,
b25aed0b-7eda-4818-9cf0-e27394e94bc9,2026-03-10 21:06:27.861186+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #364""}",manual,public,other,completed,,2025-12-22 21:06:23.635363+00:00,2025-12-22 21:06:23.635363+00:00,,[],,False,7,,7,1,7,,4845fefc-284d-47ba-b98e-d843fe056dcd,,,
868400e6-58eb-48e1-bd5e-cdef717cbda0,2026-03-10 21:06:27.879050+00:00,Llamada inicial,"{""body"": ""Actividad demo #366"", ""tags"": []}",manual,public,note,completed,,2026-03-10 21:06:23.635370+00:00,2026-03-10 21:06:23.635370+00:00,,[],,False,2,,2,1,2,,6451293e-0c81-4b3d-94f9-56506b070df5,,,
0ae99a39-6afa-4808-aab0-ec9268da7195,2026-03-10 21:06:27.898272+00:00,Onboarding cliente,"{""body"": ""Actividad demo #371""}",manual,public,other,completed,,2025-12-31 21:06:23.635415+00:00,2025-12-31 21:06:23.635415+00:00,,[],,False,7,,7,1,7,,11f5521d-3687-4d0e-85ce-8cba3a5c17ac,,,
150a0a4a-9626-460a-871c-2ddeaea6046b,2026-03-10 21:06:27.911431+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #369""}",manual,public,other,completed,,2026-03-01 21:06:23.635379+00:00,2026-03-01 21:06:23.635379+00:00,,[],,False,5,,5,1,5,,c1614fe3-f051-4766-b1c6-2d9682afb6ba,6bb6f9f1-7407-4a2d-8c67-be9ae8902452,,
75588049-05a7-44f9-ae7c-775c76dcfd4e,2026-03-10 21:06:25.053664+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #132""}",manual,public,other,completed,,2026-02-23 21:06:23.634397+00:00,2026-02-23 21:06:23.634397+00:00,,[],,False,6,,6,1,6,,,,,
b0a5a8d8-fc17-4d31-b756-3463d13d07b7,2026-03-10 21:06:26.764898+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #281""}",manual,public,other,completed,,2026-02-20 21:06:23.635089+00:00,2026-02-20 21:06:23.635089+00:00,,[],,False,1,,1,1,1,,60c46dab-7f46-4339-95c0-924d041189d7,234ad68d-3fcb-4f76-a9cb-e00cbda25a58,,
4d64103a-5d3b-459e-98cf-0236b9732a80,2026-03-10 21:06:25.311485+00:00,Onboarding cliente,"{""body"": ""Actividad demo #159""}",manual,public,other,completed,,2026-01-01 21:06:23.634494+00:00,2026-01-01 21:06:23.634494+00:00,,[],,False,5,,5,1,5,,d7595ffe-4ebb-41ce-9f04-c79f05c0bde1,,,
96361a9e-550e-4eb6-840c-0eba21b448a0,2026-03-10 21:06:25.321565+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #161""}",manual,public,other,completed,,2025-12-10 21:06:23.634501+00:00,2025-12-10 21:06:23.634501+00:00,,[],,False,7,,7,1,7,,,,,
3a5762a7-9a79-4857-b9b8-708f0180d370,2026-03-10 21:06:25.330043+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #160"", ""tags"": []}",manual,public,note,planned,,2026-02-08 21:06:23.634497+00:00,,,[],,False,6,,6,1,6,,7f192406-b153-46f4-b8d8-c716f48c6c3d,c5ab2e87-74a1-44da-8a63-49fe6db54af4,,
b126c920-ddad-4f72-ba32-55359396318c,2026-03-10 21:06:26.871498+00:00,Revisión de oferta,"{""body"": ""Actividad demo #291""}",manual,public,other,planned,,2026-03-07 21:06:23.635125+00:00,,,[],,False,4,,4,1,4,,eed9fe21-6d59-4f13-bb84-b3389f717880,,,
ba7e58b1-a4fa-4ffe-8cfa-9f96672ac364,2026-03-10 21:06:25.417864+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #164"", ""tags"": []}",manual,public,note,completed,,2026-01-31 21:06:23.634510+00:00,2026-01-31 21:06:23.634510+00:00,,[],,False,3,,3,1,3,,ed7b0587-9021-48bc-a751-c66385db15fc,ebaf2af3-a15e-47f1-8834-fdc5e3439bfd,,
9e150fdd-d823-47c1-bdbd-a471c0f892a0,2026-03-10 21:06:25.440775+00:00,Llamada de cierre,"{""body"": ""Actividad demo #169""}",manual,public,other,planned,,2026-02-02 21:06:23.634525+00:00,,,[],,False,1,,1,1,1,,ae369405-2bea-48f0-adc8-5ebcf098cfe8,,,
47c9f707-1e8f-4e26-a67a-a8452e9748fd,2026-03-10 21:06:26.883497+00:00,Envío de propuesta,"{""body"": ""Actividad demo #292""}",manual,public,other,completed,,2025-12-30 21:06:23.635128+00:00,2025-12-30 21:06:23.635128+00:00,,[],,False,5,,5,1,5,,,,,
6d2cdaae-6d7e-4cf7-9b3f-48d10e0c3db8,2026-03-10 21:06:25.457716+00:00,Renegociación,"{""body"": ""Actividad demo #172""}",manual,public,other,completed,,2026-01-19 21:06:23.634552+00:00,2026-01-19 21:06:23.634552+00:00,,[],,False,4,,4,1,4,,8e5c0479-ae98-4878-b5ef-7076ce7b902f,ff8df4d2-2433-42cb-86a9-57b76a635854,,
f071f0c2-dcfa-437a-967a-4ac184cce061,2026-03-10 21:06:25.538946+00:00,Demo de producto,"{""body"": ""Actividad demo #182"", ""tags"": []}",manual,public,note,completed,,2025-12-24 21:06:23.634585+00:00,2025-12-24 21:06:23.634585+00:00,,[],,False,7,,7,1,7,,,c5ab2e87-74a1-44da-8a63-49fe6db54af4,,
f4c008e8-ee31-46a1-af9b-09f7c545594c,2026-03-10 21:06:26.993156+00:00,Llamada inicial,"{""body"": ""Actividad demo #304"", ""tags"": []}",manual,public,note,completed,,2026-02-17 21:06:23.635166+00:00,2026-02-17 21:06:23.635166+00:00,,[],,False,3,,3,1,3,,a3418320-0f93-40c7-b76e-fcac0bce9555,,,
81c8b3eb-bd3f-4663-bdbd-3a2adf949a8c,2026-03-10 21:06:25.565931+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #184"", ""tags"": []}",manual,public,note,planned,,2025-12-28 21:06:23.634592+00:00,,,[],,False,2,,2,1,2,,0688dba0-c3d8-42e7-884e-ff655d51d68e,,,
7efbe085-8191-467c-a344-9c230b371d17,2026-03-10 21:06:25.595236+00:00,Seguimiento por email,"{""body"": ""Actividad demo #183"", ""tags"": []}",manual,public,note,planned,,2026-03-05 21:06:23.634588+00:00,,,[],,False,1,,1,1,1,,ed7b0587-9021-48bc-a751-c66385db15fc,,,
3d8c66fd-5c40-4743-9854-4178b40313a8,2026-03-10 21:06:27.016355+00:00,Onboarding cliente,"{""body"": ""Actividad demo #305"", ""tags"": []}",manual,public,note,completed,,2026-02-18 21:06:23.635169+00:00,2026-02-18 21:06:23.635169+00:00,,[],,False,4,,4,1,4,,1b6b932e-c307-427a-8e90-1eee17bd9c00,,,
1433de4b-0dcd-4cac-aad2-4068ca8ad063,2026-03-10 21:06:25.647104+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #189"", ""tags"": []}",manual,public,note,completed,,2026-02-02 21:06:23.634607+00:00,2026-02-02 21:06:23.634607+00:00,,[],,False,7,,7,1,7,,,5c8ccd39-a7a3-485f-b651-fa19d5627ffb,,
7166f6cc-45be-49e4-b0d1-9cc701d310e3,2026-03-10 21:06:25.718418+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #196"", ""tags"": []}",manual,public,note,completed,,2026-01-26 21:06:23.634629+00:00,2026-01-26 21:06:23.634629+00:00,,[],,False,7,,7,1,7,,,,,
7e436204-ce6c-4454-a21e-0b1587c4648c,2026-03-10 21:06:25.730806+00:00,Visita a oficina,"{""body"": ""Actividad demo #197""}",manual,public,other,completed,,2026-01-15 21:06:23.634632+00:00,2026-01-15 21:06:23.634632+00:00,,[],,False,1,,1,1,1,,89ac8d01-a138-4726-81d7-90cc0a32229d,,,
39e2d518-0d22-4c4f-be8d-b6df09e5ddfe,2026-03-10 21:06:27.662411+00:00,Revisión de SLA,"{""body"": ""Actividad demo #347"", ""tags"": []}",manual,public,note,completed,,2026-01-24 21:06:23.635305+00:00,2026-01-24 21:06:23.635305+00:00,,[],,False,4,,4,1,4,,d7595ffe-4ebb-41ce-9f04-c79f05c0bde1,,,
72127ddc-d7da-497f-9062-62646d6ca86c,2026-03-10 21:06:25.755914+00:00,Negociación de contrato,"{""body"": ""Actividad demo #199"", ""tags"": []}",manual,public,note,planned,,2026-01-01 21:06:23.634638+00:00,,,[],,False,3,,3,1,3,,,f9369027-b663-4b31-934c-74c8789027e9,,
f47eee11-fef6-4dc2-9b75-4b095696196a,2026-03-10 21:06:25.991713+00:00,Revisión de SLA,"{""body"": ""Actividad demo #207"", ""tags"": []}",manual,public,note,completed,,2026-01-08 21:06:23.634662+00:00,2026-01-08 21:06:23.634662+00:00,,[],,False,4,,4,1,4,,28eb3d61-6c3f-4f61-9916-d21b0ebcd3a7,,,
ed6aabdf-8535-4354-a333-86a5e86b4923,2026-03-10 21:06:26.055095+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #210"", ""tags"": []}",manual,public,note,completed,,2026-01-09 21:06:23.634673+00:00,2026-01-09 21:06:23.634673+00:00,,[],,False,7,,7,1,7,,ae369405-2bea-48f0-adc8-5ebcf098cfe8,91aab1fb-bef3-4a22-b780-436c9123fbfb,,
43d70ab3-013a-48f6-af87-cb3ce8dfa176,2026-03-10 21:06:26.123703+00:00,Llamada inicial,"{""body"": ""Actividad demo #219"", ""tags"": []}",manual,public,note,completed,,2026-02-12 21:06:23.634706+00:00,2026-02-12 21:06:23.634706+00:00,,[],,False,2,,2,1,2,,,,,
3fa07365-a515-4fd2-a92d-e1bdf5f1968c,2026-03-10 21:06:26.198583+00:00,Presentación ejecutiva,"{""body"": ""Actividad demo #226""}",manual,public,other,completed,,2025-12-24 21:06:23.634727+00:00,2025-12-24 21:06:23.634727+00:00,,[],,False,2,,2,1,2,,ae369405-2bea-48f0-adc8-5ebcf098cfe8,,,
b7181adc-49cb-4e8e-a2e1-cad70a48b86f,2026-03-10 21:06:26.222102+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #228"", ""tags"": []}",manual,public,note,completed,,2025-12-18 21:06:23.634749+00:00,2025-12-18 21:06:23.634749+00:00,,[],,False,4,,4,1,4,,11f5521d-3687-4d0e-85ce-8cba3a5c17ac,,,
11ef18ad-e439-479f-aa1b-f46aad60ee03,2026-03-10 21:06:26.355438+00:00,Consulta técnica,"{""body"": ""Actividad demo #243"", ""tags"": []}",manual,public,note,completed,,2026-01-10 21:06:23.634797+00:00,2026-01-10 21:06:23.634797+00:00,,[],,False,5,,5,1,5,,,,,
99058402-a437-4c9f-a21d-e42c122f85c5,2026-03-10 21:06:26.440729+00:00,Revisión de oferta,"{""body"": ""Actividad demo #252""}",manual,public,other,planned,,2026-02-27 21:06:23.634824+00:00,,,[],,False,7,,7,1,7,,a4a428ee-8ac1-460d-9299-2b89921bdfbb,,,
bde9c1a1-099c-4da6-a340-1230c56093c7,2026-03-10 21:06:26.571092+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #262""}",manual,public,other,completed,,2026-02-14 21:06:23.635029+00:00,2026-02-14 21:06:23.635029+00:00,,[],,False,3,,3,1,3,,052ace78-adb1-4502-86d7-d1bb9c64744b,,,
13100871-fb97-46f0-a8ec-123d38cf5437,2026-03-10 21:06:26.616700+00:00,Revisión de oferta,"{""body"": ""Actividad demo #266""}",manual,public,other,completed,,2026-01-06 21:06:23.635041+00:00,2026-01-06 21:06:23.635041+00:00,,[],,False,7,,7,1,7,,a3418320-0f93-40c7-b76e-fcac0bce9555,,,
cb7516ec-00c5-440b-a8ca-934c4d60bbb8,2026-03-10 21:06:26.626008+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #268"", ""tags"": []}",manual,public,note,completed,,2025-12-14 21:06:23.635048+00:00,2025-12-14 21:06:23.635048+00:00,,[],,False,2,,2,1,2,,0688dba0-c3d8-42e7-884e-ff655d51d68e,,,
60d74872-b2cf-4889-be89-0b3623ae5bc9,2026-03-10 21:06:26.697256+00:00,Onboarding cliente,"{""body"": ""Actividad demo #276"", ""tags"": []}",manual,public,note,planned,,2026-02-21 21:06:23.635073+00:00,,,[],,False,3,,3,1,3,,28eb3d61-6c3f-4f61-9916-d21b0ebcd3a7,,,
9e118a7e-8db3-47e6-b7f1-8b0c09e89037,2026-03-10 21:06:26.699066+00:00,Llamada inicial,"{""body"": ""Actividad demo #272"", ""tags"": []}",manual,public,note,completed,,2026-01-22 21:06:23.635060+00:00,2026-01-22 21:06:23.635060+00:00,,[],,False,6,,6,1,6,,4845fefc-284d-47ba-b98e-d843fe056dcd,,,
36161ba5-9f57-4f88-97ce-59460aed13fa,2026-03-10 21:10:19.997737+00:00,Revisión de SLA,"{""body"": ""Actividad demo #11""}",manual,public,other,completed,,2026-02-26 21:10:19.810681+00:00,2026-02-26 21:10:19.810681+00:00,,[],,False,4,,4,1,4,,79a8ce5b-98b9-4064-9df0-09c0bea877a0,95ddb4f7-c284-4386-8475-4af8e50bddaa,,
b0fd6111-991c-413e-b345-4c3f74c9ee1d,2026-03-10 21:06:27.955125+00:00,Reunión de ventas,"{""body"": ""Actividad demo #375"", ""tags"": []}",manual,public,note,completed,,2026-01-20 21:06:23.635433+00:00,2026-01-20 21:06:23.635433+00:00,,[],,False,4,,4,1,4,,3f13ebd4-11bf-42f3-b76f-4723ba82ec69,,,
f8bab35d-b07a-4e08-8319-484ee0c8fa00,2026-03-10 21:06:28.045795+00:00,Llamada de cierre,"{""body"": ""Actividad demo #385""}",manual,public,other,completed,,2026-01-20 21:06:23.635468+00:00,2026-01-20 21:06:23.635468+00:00,,[],,False,7,,7,1,7,,0688dba0-c3d8-42e7-884e-ff655d51d68e,d26d6134-7f11-41ca-8601-e86d4a78f399,,
b262c677-dacd-4d02-85c2-19d1d1d5b79d,2026-03-10 21:10:20.127383+00:00,Llamada de cierre,"{""body"": ""Actividad demo #26"", ""tags"": []}",manual,public,note,completed,,2026-02-20 21:10:19.810741+00:00,2026-02-20 21:10:19.810741+00:00,,[],,False,5,,5,1,5,,212e4718-7b45-48ab-b96b-bc3698e59e64,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
26c376d1-39b5-439e-8df4-435e186aaedd,2026-03-10 21:06:28.064375+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #384""}",manual,public,other,completed,,2026-01-05 21:06:23.635464+00:00,2026-01-05 21:06:23.635464+00:00,,[],,False,6,,6,1,6,,926e05f4-1e84-4600-9660-c303a4e92251,,,
97bbc1fd-90ff-4beb-ba05-0cc761b87fb0,2026-03-10 21:06:28.105296+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #388"", ""tags"": []}",manual,public,note,completed,,2025-12-31 21:06:23.635478+00:00,2025-12-31 21:06:23.635478+00:00,,[],,False,3,,3,1,3,,4180f1f9-0af0-4468-995d-326abedf0d23,,,
7f6d4481-f085-483d-bfda-9b5987a27a63,2026-03-10 21:10:20.138808+00:00,Demo de producto,"{""body"": ""Actividad demo #25"", ""tags"": []}",manual,public,note,completed,,2026-01-02 21:10:19.810738+00:00,2026-01-02 21:10:19.810738+00:00,,[],,False,4,,4,1,4,,,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
c517f034-9206-49e2-b57e-f7fa9a081f12,2026-03-10 21:06:28.300845+00:00,Revisión de SLA,"{""body"": ""Actividad demo #405"", ""tags"": []}",manual,public,note,completed,,2026-02-23 21:06:23.635537+00:00,2026-02-23 21:06:23.635537+00:00,,[],,False,6,,6,1,6,,6290a72f-3494-4852-a714-f0b2a2adbe22,6bb6f9f1-7407-4a2d-8c67-be9ae8902452,,
8b054c83-c2a7-4e13-96ed-947230312736,2026-03-10 21:06:28.335263+00:00,Presentación ejecutiva,"{""body"": ""Actividad demo #408""}",manual,public,other,planned,,2026-03-01 21:06:23.635547+00:00,,,[],,False,2,,2,1,2,,f04e14f5-2df2-4a74-bc32-839912ffcec0,5c8ccd39-a7a3-485f-b651-fa19d5627ffb,,
96e8fdf2-4840-4436-87ef-a54fd68bb571,2026-03-10 21:10:20.191677+00:00,Visita a oficina,"{""body"": ""Actividad demo #30""}",manual,public,other,planned,,2026-01-09 21:10:19.810755+00:00,,,[],,False,2,,2,1,2,,,,,
0b37f0d5-c4d6-41b2-a79e-7d672c9084dd,2026-03-10 21:06:28.347927+00:00,Llamada de cierre,"{""body"": ""Actividad demo #407""}",manual,public,other,planned,,2026-02-01 21:06:23.635544+00:00,,,[],,False,1,,1,1,1,,1b6b932e-c307-427a-8e90-1eee17bd9c00,6689c564-e475-46d8-8638-38ce8bae94f2,,
c2b40992-1c0d-4a92-b470-ad72160f2d33,2026-03-10 21:06:28.385306+00:00,Visita a oficina,"{""body"": ""Actividad demo #413"", ""tags"": []}",manual,public,note,completed,,2026-02-13 21:06:23.635564+00:00,2026-02-13 21:06:23.635564+00:00,,[],,False,7,,7,1,7,,23e92e99-9067-4568-8e2e-251f8b4d4c23,ff8df4d2-2433-42cb-86a9-57b76a635854,,
86ac4d54-b7d2-40cc-aef6-397f0cde278c,2026-03-10 21:10:20.438357+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #53""}",manual,public,other,planned,,2026-01-10 21:10:19.810832+00:00,,,[],,False,4,,4,1,4,,9ebe4453-d41c-4224-b66c-32f92bc24f88,,,
608cdb4d-c7f5-4914-918c-0eabb72461ca,2026-03-10 21:06:28.403671+00:00,Onboarding cliente,"{""body"": ""Actividad demo #411""}",manual,public,other,completed,,2026-02-06 21:06:23.635557+00:00,2026-02-06 21:06:23.635557+00:00,,[],,False,5,,5,1,5,,,f8ea04bb-e73c-458a-8524-8dfb8f0307b2,,
824ff5b6-4359-412e-946d-82fa213bbe5c,2026-03-10 21:06:28.430343+00:00,Visita a oficina,"{""body"": ""Actividad demo #414"", ""tags"": []}",manual,public,note,completed,,2025-12-17 21:06:23.635567+00:00,2025-12-17 21:06:23.635567+00:00,,[],,False,1,,1,1,1,,16b4e1de-8871-4dd2-8f6f-a75db72be958,ebaf2af3-a15e-47f1-8834-fdc5e3439bfd,,
f9307309-7bad-48e1-b02f-8366b3277bd7,2026-03-10 21:10:20.478091+00:00,Seguimiento por email,"{""body"": ""Actividad demo #54"", ""tags"": []}",manual,public,note,planned,,2026-01-02 21:10:19.810836+00:00,,,[],,False,5,,5,1,5,,027950cd-573a-4409-bbbb-1db43fb900f3,399495b0-1fdf-446c-ae9b-ba847cf71e83,,
b33a627a-d4fe-462b-bd05-0f77083b7d1e,2026-03-10 21:06:28.471798+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #419""}",manual,public,other,completed,,2026-01-23 21:06:23.635583+00:00,2026-01-23 21:06:23.635583+00:00,,[],,False,6,,6,1,6,,,f8ea04bb-e73c-458a-8524-8dfb8f0307b2,,
5c329989-5dba-42c2-b288-a6c3d0441965,2026-03-10 21:06:28.548607+00:00,Visita a oficina,"{""body"": ""Actividad demo #428"", ""tags"": []}",manual,public,note,completed,,2026-01-18 21:06:23.635613+00:00,2026-01-18 21:06:23.635613+00:00,,[],,False,1,,1,1,1,,,f2e6dccf-f8c2-4c6d-a7d3-b5acd530b36f,,
ad2ea103-02d1-4f2d-87c2-962d1ea59792,2026-03-10 21:10:21.049750+00:00,Onboarding cliente,"{""body"": ""Actividad demo #99""}",manual,public,other,planned,,2026-01-09 21:10:19.810993+00:00,,,[],,False,1,,1,1,1,,55c8b4f4-ad38-4a1f-9b78-e9fb6fcc839e,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
2ad05519-beef-4e7a-ab54-2476a430769a,2026-03-10 21:06:28.574853+00:00,Seguimiento por email,"{""body"": ""Actividad demo #429"", ""tags"": []}",manual,public,note,planned,,2026-01-14 21:06:23.635616+00:00,,,[],,False,2,,2,1,2,,0e0a9809-74ce-4901-8bbb-d59af1a7035b,de4429da-38d1-452b-ab99-47bb375ace44,,
7723f1ff-ed7c-4c17-a14d-873f7b6f2022,2026-03-10 21:06:28.591557+00:00,Demo de producto,"{""body"": ""Actividad demo #432"", ""tags"": []}",manual,public,note,completed,,2026-03-09 21:06:23.635626+00:00,2026-03-09 21:06:23.635626+00:00,,[],,False,5,,5,1,5,,ed7b0587-9021-48bc-a751-c66385db15fc,7b4f0a57-d354-46e8-a29d-33e23f5ec737,,
7099b6ee-97fd-4c34-9461-31e23fff263f,2026-03-10 21:10:21.095611+00:00,Llamada de cierre,"{""body"": ""Actividad demo #106""}",manual,public,other,completed,,2026-01-05 21:10:19.811017+00:00,2026-01-05 21:10:19.811017+00:00,,[],,False,1,,1,1,1,,b25c6d58-f4dd-44e3-a0d7-2403e9ff114c,,,
1dd08740-db72-4cc1-a0fe-f789226705c7,2026-03-10 21:06:28.608024+00:00,Envío de propuesta,"{""body"": ""Actividad demo #431"", ""tags"": []}",manual,public,note,completed,,2026-02-05 21:06:23.635623+00:00,2026-02-05 21:06:23.635623+00:00,,[],,False,4,,4,1,4,,9efe8490-83b4-4878-91ec-a7c753f2cc86,,,
9709ec10-83af-43b3-bb5e-1483ded939a3,2026-03-10 21:06:28.855859+00:00,Consulta técnica,"{""body"": ""Actividad demo #455""}",manual,public,other,planned,,2026-01-16 21:06:23.635713+00:00,,,[],,False,7,,7,1,7,,c25494e5-2cde-4f71-b9a9-1d923f3a3ca6,,,
df394309-1e28-4062-8380-d4c7d278e439,2026-03-10 21:10:21.130903+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #107"", ""tags"": []}",manual,public,note,planned,,2026-03-08 21:10:19.811020+00:00,,,[],,False,2,,2,1,2,,,,,
ae58f992-1b9b-4d3c-b80b-ce8213945fb1,2026-03-10 21:06:28.879681+00:00,Envío de propuesta,"{""body"": ""Actividad demo #459""}",manual,public,other,completed,,2025-12-18 21:06:23.635726+00:00,2025-12-18 21:06:23.635726+00:00,,[],,False,4,,4,1,4,,d7678f65-b816-45d9-9b89-0942d0a11993,,,
c2458de5-dffb-4afc-bf45-545593ae822d,2026-03-10 21:06:28.915372+00:00,Visita a oficina,"{""body"": ""Actividad demo #463""}",manual,public,other,completed,,2026-02-27 21:06:23.635741+00:00,2026-02-27 21:06:23.635741+00:00,,[],,False,1,,1,1,1,,,,,
4232dcd6-b447-42bf-a21b-a0a4b0cd9245,2026-03-10 21:06:28.926691+00:00,Nota de reunión,"{""body"": ""Actividad demo #460""}",manual,public,other,completed,,2026-01-09 21:06:23.635730+00:00,2026-01-09 21:06:23.635730+00:00,,[],,False,5,,5,1,5,,,f9369027-b663-4b31-934c-74c8789027e9,,
be10feea-9572-4d20-ba7a-96af1dbb5b68,2026-03-10 21:10:21.144414+00:00,Revisión de SLA,"{""body"": ""Actividad demo #110""}",manual,public,other,completed,,2026-01-15 21:10:19.811030+00:00,2026-01-15 21:10:19.811030+00:00,,[],,False,5,,5,1,5,,b25c6d58-f4dd-44e3-a0d7-2403e9ff114c,,,
5e26f401-8964-48cd-9793-c3c73f0c8f10,2026-03-10 21:06:28.959248+00:00,Llamada de cierre,"{""body"": ""Actividad demo #464"", ""tags"": []}",manual,public,note,completed,,2026-01-04 21:06:23.635745+00:00,2026-01-04 21:06:23.635745+00:00,,[],,False,2,,2,1,2,,cd3caec0-4f9d-4cb8-9738-b3dd99f632b6,,,
